,Date,MAMA,TRIX,PLUS_DI,PLUS_DM,RSI,WILLR,ULTOSC,MOM,BOP,APO,MFI,AROONOSC,CCI,CMO,ROC,PPO,MACD,STOCH,ADX,ADXR,DEMA5&EMA5,DEMA5&KAMA5,DEMA5&MA5,DEMA5&SMA5,DEMA5&TEMA5,DEMA5&TRIMA5,DEMA5&WMA5,DEMA5&DEMA10,DEMA5&EMA10,DEMA5&KAMA10,DEMA5&MA10,DEMA5&SMA10,DEMA5&TEMA10,DEMA5&TRIMA10,DEMA5&WMA10,DEMA5&DEMA20,DEMA5&EMA20,DEMA5&KAMA20,DEMA5&MA20,DEMA5&SMA20,DEMA5&TEMA20,DEMA5&TRIMA20,DEMA5&WMA20,DEMA5&DEMA60,DEMA5&EMA60,DEMA5&KAMA60,DEMA5&MA60,DEMA5&SMA60,DEMA5&TEMA60,DEMA5&TRIMA60,DEMA5&WMA60,EMA5&KAMA5,EMA5&MA5,EMA5&SMA5,EMA5&TEMA5,EMA5&TRIMA5,EMA5&WMA5,EMA5&DEMA10,EMA5&EMA10,EMA5&KAMA10,EMA5&MA10,EMA5&SMA10,EMA5&TEMA10,EMA5&TRIMA10,EMA5&WMA10,EMA5&DEMA20,EMA5&EMA20,EMA5&KAMA20,EMA5&MA20,EMA5&SMA20,EMA5&TEMA20,EMA5&TRIMA20,EMA5&WMA20,EMA5&DEMA60,EMA5&EMA60,EMA5&KAMA60,EMA5&MA60,EMA5&SMA60,EMA5&TEMA60,EMA5&TRIMA60,EMA5&WMA60,KAMA5&MA5,KAMA5&SMA5,KAMA5&TEMA5,KAMA5&TRIMA5,KAMA5&WMA5,KAMA5&DEMA10,KAMA5&EMA10,KAMA5&KAMA10,KAMA5&MA10,KAMA5&SMA10,KAMA5&TEMA10,KAMA5&TRIMA10,KAMA5&WMA10,KAMA5&DEMA20,KAMA5&EMA20,KAMA5&KAMA20,KAMA5&MA20,KAMA5&SMA20,KAMA5&TEMA20,KAMA5&TRIMA20,KAMA5&WMA20,KAMA5&DEMA60,KAMA5&EMA60,KAMA5&KAMA60,KAMA5&MA60,KAMA5&SMA60,KAMA5&TEMA60,KAMA5&TRIMA60,KAMA5&WMA60,MA5&SMA5,MA5&TEMA5,MA5&TRIMA5,MA5&WMA5,MA5&DEMA10,MA5&EMA10,MA5&KAMA10,MA5&MA10,MA5&SMA10,MA5&TEMA10,MA5&TRIMA10,MA5&WMA10,MA5&DEMA20,MA5&EMA20,MA5&KAMA20,MA5&MA20,MA5&SMA20,MA5&TEMA20,MA5&TRIMA20,MA5&WMA20,MA5&DEMA60,MA5&EMA60,MA5&KAMA60,MA5&MA60,MA5&SMA60,MA5&TEMA60,MA5&TRIMA60,MA5&WMA60,SMA5&TEMA5,SMA5&TRIMA5,SMA5&WMA5,SMA5&DEMA10,SMA5&EMA10,SMA5&KAMA10,SMA5&MA10,SMA5&SMA10,SMA5&TEMA10,SMA5&TRIMA10,SMA5&WMA10,SMA5&DEMA20,SMA5&EMA20,SMA5&KAMA20,SMA5&MA20,SMA5&SMA20,SMA5&TEMA20,SMA5&TRIMA20,SMA5&WMA20,SMA5&DEMA60,SMA5&EMA60,SMA5&KAMA60,SMA5&MA60,SMA5&SMA60,SMA5&TEMA60,SMA5&TRIMA60,SMA5&WMA60,TEMA5&TRIMA5,TEMA5&WMA5,TEMA5&DEMA10,TEMA5&EMA10,TEMA5&KAMA10,TEMA5&MA10,TEMA5&SMA10,TEMA5&TEMA10,TEMA5&TRIMA10,TEMA5&WMA10,TEMA5&DEMA20,TEMA5&EMA20,TEMA5&KAMA20,TEMA5&MA20,TEMA5&SMA20,TEMA5&TEMA20,TEMA5&TRIMA20,TEMA5&WMA20,TEMA5&DEMA60,TEMA5&EMA60,TEMA5&KAMA60,TEMA5&MA60,TEMA5&SMA60,TEMA5&TEMA60,TEMA5&TRIMA60,TEMA5&WMA60,TRIMA5&WMA5,TRIMA5&DEMA10,TRIMA5&EMA10,TRIMA5&KAMA10,TRIMA5&MA10,TRIMA5&SMA10,TRIMA5&TEMA10,TRIMA5&TRIMA10,TRIMA5&WMA10,TRIMA5&DEMA20,TRIMA5&EMA20,TRIMA5&KAMA20,TRIMA5&MA20,TRIMA5&SMA20,TRIMA5&TEMA20,TRIMA5&TRIMA20,TRIMA5&WMA20,TRIMA5&DEMA60,TRIMA5&EMA60,TRIMA5&KAMA60,TRIMA5&MA60,TRIMA5&SMA60,TRIMA5&TEMA60,TRIMA5&TRIMA60,TRIMA5&WMA60,WMA5&DEMA10,WMA5&EMA10,WMA5&KAMA10,WMA5&MA10,WMA5&SMA10,WMA5&TEMA10,WMA5&TRIMA10,WMA5&WMA10,WMA5&DEMA20,WMA5&EMA20,WMA5&KAMA20,WMA5&MA20,WMA5&SMA20,WMA5&TEMA20,WMA5&TRIMA20,WMA5&WMA20,WMA5&DEMA60,WMA5&EMA60,WMA5&KAMA60,WMA5&MA60,WMA5&SMA60,WMA5&TEMA60,WMA5&TRIMA60,WMA5&WMA60,DEMA10&EMA10,DEMA10&KAMA10,DEMA10&MA10,DEMA10&SMA10,DEMA10&TEMA10,DEMA10&TRIMA10,DEMA10&WMA10,DEMA10&DEMA20,DEMA10&EMA20,DEMA10&KAMA20,DEMA10&MA20,DEMA10&SMA20,DEMA10&TEMA20,DEMA10&TRIMA20,DEMA10&WMA20,DEMA10&DEMA60,DEMA10&EMA60,DEMA10&KAMA60,DEMA10&MA60,DEMA10&SMA60,DEMA10&TEMA60,DEMA10&TRIMA60,DEMA10&WMA60,EMA10&KAMA10,EMA10&MA10,EMA10&SMA10,EMA10&TEMA10,EMA10&TRIMA10,EMA10&WMA10,EMA10&DEMA20,EMA10&EMA20,EMA10&KAMA20,EMA10&MA20,EMA10&SMA20,EMA10&TEMA20,EMA10&TRIMA20,EMA10&WMA20,EMA10&DEMA60,EMA10&EMA60,EMA10&KAMA60,EMA10&MA60,EMA10&SMA60,EMA10&TEMA60,EMA10&TRIMA60,EMA10&WMA60,KAMA10&MA10,KAMA10&SMA10,KAMA10&TEMA10,KAMA10&TRIMA10,KAMA10&WMA10,KAMA10&DEMA20,KAMA10&EMA20,KAMA10&KAMA20,KAMA10&MA20,KAMA10&SMA20,KAMA10&TEMA20,KAMA10&TRIMA20,KAMA10&WMA20,KAMA10&DEMA60,KAMA10&EMA60,KAMA10&KAMA60,KAMA10&MA60,KAMA10&SMA60,KAMA10&TEMA60,KAMA10&TRIMA60,KAMA10&WMA60,MA10&SMA10,MA10&TEMA10,MA10&TRIMA10,MA10&WMA10,MA10&DEMA20,MA10&EMA20,MA10&KAMA20,MA10&MA20,MA10&SMA20,MA10&TEMA20,MA10&TRIMA20,MA10&WMA20,MA10&DEMA60,MA10&EMA60,MA10&KAMA60,MA10&MA60,MA10&SMA60,MA10&TEMA60,MA10&TRIMA60,MA10&WMA60,SMA10&TEMA10,SMA10&TRIMA10,SMA10&WMA10,SMA10&DEMA20,SMA10&EMA20,SMA10&KAMA20,SMA10&MA20,SMA10&SMA20,SMA10&TEMA20,SMA10&TRIMA20,SMA10&WMA20,SMA10&DEMA60,SMA10&EMA60,SMA10&KAMA60,SMA10&MA60,SMA10&SMA60,SMA10&TEMA60,SMA10&TRIMA60,SMA10&WMA60,TEMA10&TRIMA10,TEMA10&WMA10,TEMA10&DEMA20,TEMA10&EMA20,TEMA10&KAMA20,TEMA10&MA20,TEMA10&SMA20,TEMA10&TEMA20,TEMA10&TRIMA20,TEMA10&WMA20,TEMA10&DEMA60,TEMA10&EMA60,TEMA10&KAMA60,TEMA10&MA60,TEMA10&SMA60,TEMA10&TEMA60,TEMA10&TRIMA60,TEMA10&WMA60,TRIMA10&WMA10,TRIMA10&DEMA20,TRIMA10&EMA20,TRIMA10&KAMA20,TRIMA10&MA20,TRIMA10&SMA20,TRIMA10&TEMA20,TRIMA10&TRIMA20,TRIMA10&WMA20,TRIMA10&DEMA60,TRIMA10&EMA60,TRIMA10&KAMA60,TRIMA10&MA60,TRIMA10&SMA60,TRIMA10&TEMA60,TRIMA10&TRIMA60,TRIMA10&WMA60,WMA10&DEMA20,WMA10&EMA20,WMA10&KAMA20,WMA10&MA20,WMA10&SMA20,WMA10&TEMA20,WMA10&TRIMA20,WMA10&WMA20,WMA10&DEMA60,WMA10&EMA60,WMA10&KAMA60,WMA10&MA60,WMA10&SMA60,WMA10&TEMA60,WMA10&TRIMA60,WMA10&WMA60,DEMA20&EMA20,DEMA20&KAMA20,DEMA20&MA20,DEMA20&SMA20,DEMA20&TEMA20,DEMA20&TRIMA20,DEMA20&WMA20,DEMA20&DEMA60,DEMA20&EMA60,DEMA20&KAMA60,DEMA20&MA60,DEMA20&SMA60,DEMA20&TEMA60,DEMA20&TRIMA60,DEMA20&WMA60,EMA20&KAMA20,EMA20&MA20,EMA20&SMA20,EMA20&TEMA20,EMA20&TRIMA20,EMA20&WMA20,EMA20&DEMA60,EMA20&EMA60,EMA20&KAMA60,EMA20&MA60,EMA20&SMA60,EMA20&TEMA60,EMA20&TRIMA60,EMA20&WMA60,KAMA20&MA20,KAMA20&SMA20,KAMA20&TEMA20,KAMA20&TRIMA20,KAMA20&WMA20,KAMA20&DEMA60,KAMA20&EMA60,KAMA20&KAMA60,KAMA20&MA60,KAMA20&SMA60,KAMA20&TEMA60,KAMA20&TRIMA60,KAMA20&WMA60,MA20&SMA20,MA20&TEMA20,MA20&TRIMA20,MA20&WMA20,MA20&DEMA60,MA20&EMA60,MA20&KAMA60,MA20&MA60,MA20&SMA60,MA20&TEMA60,MA20&TRIMA60,MA20&WMA60,SMA20&TEMA20,SMA20&TRIMA20,SMA20&WMA20,SMA20&DEMA60,SMA20&EMA60,SMA20&KAMA60,SMA20&MA60,SMA20&SMA60,SMA20&TEMA60,SMA20&TRIMA60,SMA20&WMA60,TEMA20&TRIMA20,TEMA20&WMA20,TEMA20&DEMA60,TEMA20&EMA60,TEMA20&KAMA60,TEMA20&MA60,TEMA20&SMA60,TEMA20&TEMA60,TEMA20&TRIMA60,TEMA20&WMA60,TRIMA20&WMA20,TRIMA20&DEMA60,TRIMA20&EMA60,TRIMA20&KAMA60,TRIMA20&MA60,TRIMA20&SMA60,TRIMA20&TEMA60,TRIMA20&TRIMA60,TRIMA20&WMA60,WMA20&DEMA60,WMA20&EMA60,WMA20&KAMA60,WMA20&MA60,WMA20&SMA60,WMA20&TEMA60,WMA20&TRIMA60,WMA20&WMA60,DEMA60&EMA60,DEMA60&KAMA60,DEMA60&MA60,DEMA60&SMA60,DEMA60&TEMA60,DEMA60&TRIMA60,DEMA60&WMA60,EMA60&KAMA60,EMA60&MA60,EMA60&SMA60,EMA60&TEMA60,EMA60&TRIMA60,EMA60&WMA60,KAMA60&MA60,KAMA60&SMA60,KAMA60&TEMA60,KAMA60&TRIMA60,KAMA60&WMA60,MA60&SMA60,MA60&TEMA60,MA60&TRIMA60,MA60&WMA60,SMA60&TEMA60,SMA60&TRIMA60,SMA60&WMA60,TEMA60&TRIMA60,TEMA60&WMA60,TRIMA60&WMA60
0,2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2016-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2016-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
