,Date,Trading_Strategy,Transaction_Type,Stock_price,Transaction_amount,Return_money,Rate_of_Return
370,2011-08-23,MA5&MA15^MA10&MA30,1,15.7471828461,39500.0,,
371,2011-08-24,MA5&MA15^MA10&MA30,-1,15.4121370316,39500.0,-840,-0.021265822784810127
372,2011-09-30,MA5&MA15^MA10&MA30,1,14.3733615875,39500.0,,
373,2011-10-03,MA5&MA15^MA10&MA30,-1,13.8205413818,39500.0,-1519,-0.03845569620253165
374,2011-10-12,MA5&MA15^MA10&MA30,1,14.4194307327,39500.0,,
375,2011-10-13,MA5&MA15^MA10&MA30,-1,15.3868694305,39500.0,2650,0.0670886075949367
376,2011-12-26,MA5&MA15^MA10&MA30,1,13.4980611801,39500.0,,
377,2011-12-27,MA5&MA15^MA10&MA30,-1,13.8205413818,39500.0,943,0.023873417721518988
378,2012-02-01,MA5&MA15^MA10&MA30,1,16.0318279266,39500.0,,
379,2012-02-02,MA5&MA15^MA10&MA30,-1,16.5846481323,39500.0,1362,0.034481012658227846
380,2012-05-04,MA5&MA15^MA10&MA30,1,17.0914020538,39500.0,,
381,2012-05-07,MA5&MA15^MA10&MA30,-1,16.6767864227,39500.0,-958,-0.024253164556962026
382,2012-06-14,MA5&MA15^MA10&MA30,1,13.8205413818,39500.0,,
383,2012-06-18,MA5&MA15^MA10&MA30,-1,14.3733615875,39500.0,1579,0.0399746835443038
384,2012-08-01,MA5&MA15^MA10&MA30,1,15.6632785797,39500.0,,
385,2012-08-03,MA5&MA15^MA10&MA30,-1,15.4329366684,39500.0,-580,-0.014683544303797468
386,2012-09-18,MA5&MA15^MA10&MA30,1,15.3408002853,39500.0,,
387,2012-09-19,MA5&MA15^MA10&MA30,-1,15.7093477249,39500.0,948,0.024
388,2012-10-18,MA5&MA15^MA10&MA30,1,14.6037054062,39500.0,,
389,2012-10-24,MA5&MA15^MA10&MA30,-1,14.3272943497,39500.0,-747,-0.01891139240506329
390,2012-11-05,MA5&MA15^MA10&MA30,1,15.2025947571,39500.0,,
391,2012-11-06,MA5&MA15^MA10&MA30,-1,15.0183210373,39500.0,-478,-0.01210126582278481
392,2012-11-27,MA5&MA15^MA10&MA30,1,15.2947320938,39500.0,,
393,2012-11-30,MA5&MA15^MA10&MA30,-1,15.7554159164,39500.0,1189,0.03010126582278481
394,2010-09-24,MA10&MA15^MACD,1,18.0506286621,11500.0,,
395,2010-09-28,MA10&MA15^MACD,-1,18.343793869,11500.0,186,0.01617391304347826
396,2010-10-07,MA10&MA15^MACD,1,19.265171051,11500.0,,
397,2010-10-08,MA10&MA15^MACD,-1,18.8463630676,11500.0,-249,-0.021652173913043478
398,2010-10-25,MA10&MA15^MACD,1,20.7728805542,11500.0,,
399,2010-10-27,MA10&MA15^MACD,-1,21.3173313141,11500.0,301,0.02617391304347826
400,2010-11-25,MA10&MA15^MACD,1,22.0293045044,11500.0,,
401,2010-11-26,MA10&MA15^MACD,-1,21.2335681915,11500.0,-415,-0.03608695652173913
402,2010-12-14,MA10&MA15^MACD,1,22.2387084961,11500.0,,
403,2010-12-16,MA10&MA15^MACD,-1,22.6156368256,11500.0,194,0.016869565217391306
404,2011-02-11,MA10&MA15^MACD,1,23.5370140076,11500.0,,
405,2011-02-14,MA10&MA15^MACD,-1,24.7934379578,11500.0,613,0.05330434782608696
406,2011-03-30,MA10&MA15^MACD,1,20.7728805542,11500.0,,
407,2011-03-31,MA10&MA15^MACD,-1,20.4797153473,11500.0,-162,-0.01408695652173913
408,2011-06-09,MA10&MA15^MACD,1,21.0241641998,11500.0,,
409,2011-06-13,MA10&MA15^MACD,-1,20.2284297943,11500.0,-435,-0.03782608695652174
410,2011-07-07,MA10&MA15^MACD,1,18.8044834137,11500.0,,
411,2011-07-11,MA10&MA15^MACD,-1,19.1814098358,11500.0,230,0.02
412,2011-08-24,MA10&MA15^MACD,1,15.4121370316,11500.0,,
413,2011-08-26,MA10&MA15^MACD,-1,15.5796604156,11500.0,125,0.010869565217391304
414,2011-10-07,MA10&MA15^MACD,1,14.0048151016,11500.0,,
415,2011-10-11,MA10&MA15^MACD,-1,14.557636261,11500.0,453,0.03939130434782609
416,2011-12-08,MA10&MA15^MACD,1,13.7284040451,11500.0,,
417,2011-12-09,MA10&MA15^MACD,-1,13.4519929886,11500.0,-231,-0.02008695652173913
418,2011-12-29,MA10&MA15^MACD,1,14.2812252045,11500.0,,
419,2011-12-30,MA10&MA15^MACD,-1,14.096950531,11500.0,-148,-0.012869565217391304
420,2012-03-21,MA10&MA15^MACD,1,18.9341411591,11500.0,,
421,2012-03-26,MA10&MA15^MACD,-1,18.381319046,11500.0,-335,-0.029130434782608697
422,2012-05-07,MA10&MA15^MACD,1,16.6767864227,11500.0,,
423,2012-05-09,MA10&MA15^MACD,-1,16.8610591888,11500.0,127,0.011043478260869564
424,2012-06-18,MA10&MA15^MACD,1,14.3733615875,11500.0,,
425,2012-06-25,MA10&MA15^MACD,-1,14.096950531,11500.0,-221,-0.019217391304347825
426,2012-08-06,MA10&MA15^MACD,1,15.9396896362,11500.0,,
427,2012-08-08,MA10&MA15^MACD,-1,16.1239643097,11500.0,132,0.011478260869565217
428,2012-09-19,MA10&MA15^MACD,1,15.7093477249,11500.0,,
429,2012-09-20,MA10&MA15^MACD,-1,15.4329366684,11500.0,-202,-0.017565217391304348
430,2012-10-22,MA10&MA15^MACD,1,14.557636261,11500.0,,
431,2012-10-24,MA10&MA15^MACD,-1,14.3272943497,11500.0,-181,-0.01573913043478261
432,2012-11-08,MA10&MA15^MACD,1,15.0183210373,11500.0,,
433,2012-11-12,MA10&MA15^MACD,-1,14.8340473175,11500.0,-141,-0.012260869565217391
434,2012-11-28,MA10&MA15^MACD,1,15.1565256119,11500.0,,
435,2012-11-29,MA10&MA15^MACD,-1,15.4329366684,11500.0,209,0.018173913043478263
436,2010-09-24,MA10&MA15^STOCH,1,18.0506286621,11500.0,,
437,2010-09-28,MA10&MA15^STOCH,-1,18.343793869,11500.0,186,0.01617391304347826
438,2010-10-07,MA10&MA15^STOCH,1,19.265171051,11500.0,,
439,2010-10-08,MA10&MA15^STOCH,-1,18.8463630676,11500.0,-249,-0.021652173913043478
440,2010-10-25,MA10&MA15^STOCH,1,20.7728805542,11500.0,,
441,2010-10-27,MA10&MA15^STOCH,-1,21.3173313141,11500.0,301,0.02617391304347826
442,2010-11-25,MA10&MA15^STOCH,1,22.0293045044,11500.0,,
443,2010-11-26,MA10&MA15^STOCH,-1,21.2335681915,11500.0,-415,-0.03608695652173913
444,2010-12-14,MA10&MA15^STOCH,1,22.2387084961,11500.0,,
445,2010-12-16,MA10&MA15^STOCH,-1,22.6156368256,11500.0,194,0.016869565217391306
446,2011-02-11,MA10&MA15^STOCH,1,23.5370140076,11500.0,,
447,2011-02-14,MA10&MA15^STOCH,-1,24.7934379578,11500.0,613,0.05330434782608696
448,2011-03-30,MA10&MA15^STOCH,1,20.7728805542,11500.0,,
449,2011-03-31,MA10&MA15^STOCH,-1,20.4797153473,11500.0,-162,-0.01408695652173913
450,2011-06-09,MA10&MA15^STOCH,1,21.0241641998,11500.0,,
451,2011-06-13,MA10&MA15^STOCH,-1,20.2284297943,11500.0,-435,-0.03782608695652174
452,2011-07-07,MA10&MA15^STOCH,1,18.8044834137,11500.0,,
453,2011-07-11,MA10&MA15^STOCH,-1,19.1814098358,11500.0,230,0.02
454,2011-08-24,MA10&MA15^STOCH,1,15.4121370316,11500.0,,
455,2011-08-26,MA10&MA15^STOCH,-1,15.5796604156,11500.0,125,0.010869565217391304
456,2011-10-07,MA10&MA15^STOCH,1,14.0048151016,11500.0,,
457,2011-10-11,MA10&MA15^STOCH,-1,14.557636261,11500.0,453,0.03939130434782609
458,2011-12-08,MA10&MA15^STOCH,1,13.7284040451,11500.0,,
459,2011-12-09,MA10&MA15^STOCH,-1,13.4519929886,11500.0,-231,-0.02008695652173913
460,2011-12-29,MA10&MA15^STOCH,1,14.2812252045,11500.0,,
461,2011-12-30,MA10&MA15^STOCH,-1,14.096950531,11500.0,-148,-0.012869565217391304
462,2012-03-21,MA10&MA15^STOCH,1,18.9341411591,11500.0,,
463,2012-03-26,MA10&MA15^STOCH,-1,18.381319046,11500.0,-335,-0.029130434782608697
464,2012-05-07,MA10&MA15^STOCH,1,16.6767864227,11500.0,,
465,2012-05-09,MA10&MA15^STOCH,-1,16.8610591888,11500.0,127,0.011043478260869564
466,2012-06-18,MA10&MA15^STOCH,1,14.3733615875,11500.0,,
467,2012-06-25,MA10&MA15^STOCH,-1,14.096950531,11500.0,-221,-0.019217391304347825
468,2012-08-06,MA10&MA15^STOCH,1,15.9396896362,11500.0,,
469,2012-08-08,MA10&MA15^STOCH,-1,16.1239643097,11500.0,132,0.011478260869565217
470,2012-09-19,MA10&MA15^STOCH,1,15.7093477249,11500.0,,
471,2012-09-20,MA10&MA15^STOCH,-1,15.4329366684,11500.0,-202,-0.017565217391304348
472,2012-10-22,MA10&MA15^STOCH,1,14.557636261,11500.0,,
473,2012-10-24,MA10&MA15^STOCH,-1,14.3272943497,11500.0,-181,-0.01573913043478261
474,2012-11-08,MA10&MA15^STOCH,1,15.0183210373,11500.0,,
475,2012-11-12,MA10&MA15^STOCH,-1,14.8340473175,11500.0,-141,-0.012260869565217391
476,2012-11-28,MA10&MA15^STOCH,1,15.1565256119,11500.0,,
477,2012-11-29,MA10&MA15^STOCH,-1,15.4329366684,11500.0,209,0.018173913043478263
478,2010-09-24,MA10&MA15^MA5&MA30,1,18.0506286621,11500.0,,
479,2010-09-28,MA10&MA15^MA5&MA30,-1,18.343793869,11500.0,186,0.01617391304347826
480,2010-10-07,MA10&MA15^MA5&MA30,1,19.265171051,11500.0,,
481,2010-10-08,MA10&MA15^MA5&MA30,-1,18.8463630676,11500.0,-249,-0.021652173913043478
482,2010-10-25,MA10&MA15^MA5&MA30,1,20.7728805542,11500.0,,
483,2010-10-27,MA10&MA15^MA5&MA30,-1,21.3173313141,11500.0,301,0.02617391304347826
484,2010-11-25,MA10&MA15^MA5&MA30,1,22.0293045044,11500.0,,
485,2010-11-26,MA10&MA15^MA5&MA30,-1,21.2335681915,11500.0,-415,-0.03608695652173913
486,2010-12-14,MA10&MA15^MA5&MA30,1,22.2387084961,11500.0,,
487,2010-12-16,MA10&MA15^MA5&MA30,-1,22.6156368256,11500.0,194,0.016869565217391306
488,2011-02-11,MA10&MA15^MA5&MA30,1,23.5370140076,11500.0,,
489,2011-02-14,MA10&MA15^MA5&MA30,-1,24.7934379578,11500.0,613,0.05330434782608696
490,2011-03-30,MA10&MA15^MA5&MA30,1,20.7728805542,11500.0,,
491,2011-03-31,MA10&MA15^MA5&MA30,-1,20.4797153473,11500.0,-162,-0.01408695652173913
492,2011-06-09,MA10&MA15^MA5&MA30,1,21.0241641998,11500.0,,
493,2011-06-13,MA10&MA15^MA5&MA30,-1,20.2284297943,11500.0,-435,-0.03782608695652174
494,2011-07-07,MA10&MA15^MA5&MA30,1,18.8044834137,11500.0,,
495,2011-07-11,MA10&MA15^MA5&MA30,-1,19.1814098358,11500.0,230,0.02
496,2011-08-24,MA10&MA15^MA5&MA30,1,15.4121370316,11500.0,,
497,2011-08-26,MA10&MA15^MA5&MA30,-1,15.5796604156,11500.0,125,0.010869565217391304
498,2011-10-07,MA10&MA15^MA5&MA30,1,14.0048151016,11500.0,,
499,2011-10-11,MA10&MA15^MA5&MA30,-1,14.557636261,11500.0,453,0.03939130434782609
500,2011-12-08,MA10&MA15^MA5&MA30,1,13.7284040451,11500.0,,
501,2011-12-09,MA10&MA15^MA5&MA30,-1,13.4519929886,11500.0,-231,-0.02008695652173913
502,2011-12-29,MA10&MA15^MA5&MA30,1,14.2812252045,11500.0,,
503,2011-12-30,MA10&MA15^MA5&MA30,-1,14.096950531,11500.0,-148,-0.012869565217391304
504,2012-03-21,MA10&MA15^MA5&MA30,1,18.9341411591,11500.0,,
505,2012-03-26,MA10&MA15^MA5&MA30,-1,18.381319046,11500.0,-335,-0.029130434782608697
506,2012-05-07,MA10&MA15^MA5&MA30,1,16.6767864227,11500.0,,
507,2012-05-09,MA10&MA15^MA5&MA30,-1,16.8610591888,11500.0,127,0.011043478260869564
508,2012-06-18,MA10&MA15^MA5&MA30,1,14.3733615875,11500.0,,
509,2012-06-25,MA10&MA15^MA5&MA30,-1,14.096950531,11500.0,-221,-0.019217391304347825
510,2012-08-06,MA10&MA15^MA5&MA30,1,15.9396896362,11500.0,,
511,2012-08-08,MA10&MA15^MA5&MA30,-1,16.1239643097,11500.0,132,0.011478260869565217
512,2012-09-19,MA10&MA15^MA5&MA30,1,15.7093477249,11500.0,,
513,2012-09-20,MA10&MA15^MA5&MA30,-1,15.4329366684,11500.0,-202,-0.017565217391304348
514,2012-10-22,MA10&MA15^MA5&MA30,1,14.557636261,11500.0,,
515,2012-10-24,MA10&MA15^MA5&MA30,-1,14.3272943497,11500.0,-181,-0.01573913043478261
516,2012-11-08,MA10&MA15^MA5&MA30,1,15.0183210373,11500.0,,
517,2012-11-12,MA10&MA15^MA5&MA30,-1,14.8340473175,11500.0,-141,-0.012260869565217391
518,2012-11-28,MA10&MA15^MA5&MA30,1,15.1565256119,11500.0,,
519,2012-11-29,MA10&MA15^MA5&MA30,-1,15.4329366684,11500.0,209,0.018173913043478263
520,2011-04-13,MA10&MA30^STOCH,1,21.4848537445,11500.0,,
521,2011-04-15,MA10&MA30^STOCH,-1,21.1079273224,11500.0,-201,-0.017478260869565217
522,2011-10-14,MA10&MA30^STOCH,1,15.3868694305,11500.0,,
523,2011-10-17,MA10&MA30^STOCH,-1,15.7093477249,11500.0,241,0.020956521739130436
524,2011-12-30,MA10&MA30^STOCH,1,14.096950531,11500.0,,
525,2012-01-03,MA10&MA30^STOCH,-1,14.4194307327,11500.0,263,0.022869565217391304
526,2012-06-22,MA10&MA30^STOCH,1,14.2812252045,11500.0,,
527,2012-06-25,MA10&MA30^STOCH,-1,14.096950531,11500.0,-148,-0.012869565217391304
528,2012-09-27,MA10&MA30^STOCH,1,14.3733615875,11500.0,,
529,2012-10-02,MA10&MA30^STOCH,-1,14.557636261,11500.0,147,0.012782608695652174
530,2012-11-07,MA10&MA30^STOCH,1,15.0183210373,11500.0,,
531,2012-11-08,MA10&MA30^STOCH,-1,15.0183210373,11500.0,0,0.0
532,2012-11-27,MA10&MA30^STOCH,1,15.2947320938,11500.0,,
533,2012-11-29,MA10&MA30^STOCH,-1,15.4329366684,11500.0,103,0.008956521739130434
534,2011-04-13,MA10&MA30^MA5&MA15,1,21.4848537445,11500.0,,
535,2011-04-15,MA10&MA30^MA5&MA15,-1,21.1079273224,11500.0,-201,-0.017478260869565217
536,2011-10-14,MA10&MA30^MA5&MA15,1,15.3868694305,11500.0,,
537,2011-10-17,MA10&MA30^MA5&MA15,-1,15.7093477249,11500.0,241,0.020956521739130436
538,2011-12-30,MA10&MA30^MA5&MA15,1,14.096950531,11500.0,,
539,2012-01-03,MA10&MA30^MA5&MA15,-1,14.4194307327,11500.0,263,0.022869565217391304
540,2012-06-22,MA10&MA30^MA5&MA15,1,14.2812252045,11500.0,,
541,2012-06-25,MA10&MA30^MA5&MA15,-1,14.096950531,11500.0,-148,-0.012869565217391304
542,2012-09-27,MA10&MA30^MA5&MA15,1,14.3733615875,11500.0,,
543,2012-10-02,MA10&MA30^MA5&MA15,-1,14.557636261,11500.0,147,0.012782608695652174
544,2012-11-07,MA10&MA30^MA5&MA15,1,15.0183210373,11500.0,,
545,2012-11-12,MA10&MA30^MA5&MA15,-1,14.8340473175,11500.0,-141,-0.012260869565217391
546,2012-11-27,MA10&MA30^MA5&MA15,1,15.2947320938,11500.0,,
547,2012-11-30,MA10&MA30^MA5&MA15,-1,15.7554159164,11500.0,346,0.03008695652173913
548,2010-12-03,MA15&MA30^STOCH,1,21.3592128754,1000.0,,
549,2010-12-06,MA15&MA30^STOCH,-1,21.610496521,1000.0,11,0.011
550,2011-04-14,MA15&MA30^STOCH,1,21.6942577362,1000.0,,
551,2011-04-15,MA15&MA30^STOCH,-1,21.1079273224,1000.0,-27,-0.027
552,2011-10-17,MA15&MA30^STOCH,1,15.7093477249,1000.0,,
553,2011-10-20,MA15&MA30^STOCH,-1,15.4790058136,1000.0,-14,-0.014
554,2012-01-02,MA15&MA30^STOCH,1,13.9587459564,1000.0,,
555,2012-01-03,MA15&MA30^STOCH,-1,14.4194307327,1000.0,33,0.033
556,2012-06-27,MA15&MA30^STOCH,1,14.3733615875,1000.0,,
557,2012-06-29,MA15&MA30^STOCH,-1,14.8340473175,1000.0,32,0.032
558,2012-11-06,MA15&MA30^STOCH,1,15.0183210373,1000.0,,
559,2012-11-08,MA15&MA30^STOCH,-1,15.0183210373,1000.0,0,0.0
560,2010-12-03,MA15&MA30^MA5&MA15,1,21.3592128754,11500.0,,
561,2010-12-06,MA15&MA30^MA5&MA15,-1,21.610496521,11500.0,135,0.011739130434782608
562,2011-04-14,MA15&MA30^MA5&MA15,1,21.6942577362,11500.0,,
563,2011-04-15,MA15&MA30^MA5&MA15,-1,21.1079273224,11500.0,-310,-0.026956521739130435
564,2011-10-17,MA15&MA30^MA5&MA15,1,15.7093477249,11500.0,,
565,2011-10-20,MA15&MA30^MA5&MA15,-1,15.4790058136,11500.0,-168,-0.014608695652173913
566,2012-01-02,MA15&MA30^MA5&MA15,1,13.9587459564,11500.0,,
567,2012-01-03,MA15&MA30^MA5&MA15,-1,14.4194307327,11500.0,379,0.03295652173913043
568,2012-06-27,MA15&MA30^MA5&MA15,1,14.3733615875,11500.0,,
569,2012-06-29,MA15&MA30^MA5&MA15,-1,14.8340473175,11500.0,368,0.032
570,2012-11-06,MA15&MA30^MA5&MA15,1,15.0183210373,11500.0,,
571,2012-11-12,MA15&MA30^MA5&MA15,-1,14.8340473175,11500.0,-141,-0.012260869565217391
