,Date,Trading_Strategy,Transaction_Type,Stock_price,Transaction_amount,Return_money,Rate_of_Return
329,2012-08-24,MA10&MA15^MA5&MA30,-1,15.4790058136,11500.0,-332,-0.028869565217391303
330,2012-09-19,MA10&MA15^MA5&MA30,1,15.7093477249,11500.0,,
331,2012-09-26,MA10&MA15^MA5&MA30,-1,14.4654989243,11500.0,-910,-0.0791304347826087
332,2012-10-22,MA10&MA15^MA5&MA30,1,14.557636261,11500.0,,
333,2012-11-16,MA10&MA15^MA5&MA30,-1,14.4654989243,11500.0,-72,-0.006260869565217392
334,2011-04-13,MA10&MA30^STOCH,1,21.4848537445,11500.0,,
335,2011-04-27,MA10&MA30^STOCH,-1,22.9088020325,11500.0,762,0.06626086956521739
336,2011-10-14,MA10&MA30^STOCH,1,15.3868694305,11500.0,,
337,2011-10-17,MA10&MA30^STOCH,-1,15.7093477249,11500.0,241,0.020956521739130436
338,2011-12-30,MA10&MA30^STOCH,1,14.096950531,11500.0,,
339,2012-02-08,MA10&MA30^STOCH,-1,17.598154068,11500.0,2856,0.24834782608695652
340,2012-06-22,MA10&MA30^STOCH,1,14.2812252045,11500.0,,
341,2012-07-06,MA10&MA30^STOCH,-1,15.110458374,11500.0,667,0.058
342,2012-09-27,MA10&MA30^STOCH,1,14.3733615875,11500.0,,
343,2012-10-19,MA10&MA30^STOCH,-1,14.649772644,11500.0,221,0.019217391304347825
344,2012-11-07,MA10&MA30^STOCH,1,15.0183210373,11500.0,,
345,2012-11-08,MA10&MA30^STOCH,-1,15.0183210373,11500.0,0,0.0
346,2012-11-27,MA10&MA30^STOCH,1,15.2947320938,11500.0,,
347,2012-11-29,MA10&MA30^STOCH,-1,15.4329366684,11500.0,103,0.008956521739130434
348,2011-04-13,MA10&MA30^MA5&MA15,1,21.4848537445,11500.0,,
349,2011-05-16,MA10&MA30^MA5&MA15,-1,22.2805900574,11500.0,425,0.03695652173913044
350,2011-10-14,MA10&MA30^MA5&MA15,1,15.3868694305,11500.0,,
351,2011-10-31,MA10&MA30^MA5&MA15,-1,15.2947320938,11500.0,-68,-0.00591304347826087
352,2011-12-30,MA10&MA30^MA5&MA15,1,14.096950531,11500.0,,
353,2012-01-31,MA10&MA30^MA5&MA15,-1,15.2486629486,11500.0,939,0.08165217391304348
354,2012-06-22,MA10&MA30^MA5&MA15,1,14.2812252045,11500.0,,
355,2012-07-24,MA10&MA30^MA5&MA15,-1,14.649772644,11500.0,296,0.025739130434782608
356,2012-09-27,MA10&MA30^MA5&MA15,1,14.3733615875,11500.0,,
357,2012-10-26,MA10&MA30^MA5&MA15,-1,13.7744722366,11500.0,-479,-0.041652173913043475
358,2012-11-07,MA10&MA30^MA5&MA15,1,15.0183210373,11500.0,,
359,2012-11-15,MA10&MA30^MA5&MA15,-1,14.2812252045,11500.0,-564,-0.049043478260869564
360,2012-11-27,MA10&MA30^MA5&MA15,1,15.2947320938,11500.0,,
361,2012-12-21,MA10&MA30^MA5&MA15,-1,15.5711431503,11500.0,207,0.018
362,2010-12-03,MA15&MA30^STOCH,1,21.3592128754,1000.0,,
363,2011-01-14,MA15&MA30^STOCH,-1,25.0447235107,1000.0,172,0.172
364,2011-04-14,MA15&MA30^STOCH,1,21.6942577362,1000.0,,
365,2011-04-27,MA15&MA30^STOCH,-1,22.9088020325,1000.0,55,0.055
366,2011-10-17,MA15&MA30^STOCH,1,15.7093477249,1000.0,,
367,2011-10-20,MA15&MA30^STOCH,-1,15.4790058136,1000.0,-14,-0.014
368,2012-01-02,MA15&MA30^STOCH,1,13.9587459564,1000.0,,
369,2012-02-08,MA15&MA30^STOCH,-1,17.598154068,1000.0,260,0.26
370,2012-06-27,MA15&MA30^STOCH,1,14.3733615875,1000.0,,
371,2012-07-06,MA15&MA30^STOCH,-1,15.110458374,1000.0,51,0.051
372,2012-11-06,MA15&MA30^STOCH,1,15.0183210373,1000.0,,
373,2012-11-08,MA15&MA30^STOCH,-1,15.0183210373,1000.0,0,0.0
374,2010-12-03,MA15&MA30^MA5&MA15,1,21.3592128754,11500.0,,
375,2010-12-09,MA15&MA30^MA5&MA15,-1,21.6523761749,11500.0,157,0.013652173913043478
376,2011-04-14,MA15&MA30^MA5&MA15,1,21.6942577362,11500.0,,
377,2011-05-16,MA15&MA30^MA5&MA15,-1,22.2805900574,11500.0,310,0.026956521739130435
378,2011-10-17,MA15&MA30^MA5&MA15,1,15.7093477249,11500.0,,
379,2011-10-31,MA15&MA30^MA5&MA15,-1,15.2947320938,11500.0,-303,-0.026347826086956523
380,2012-01-02,MA15&MA30^MA5&MA15,1,13.9587459564,11500.0,,
381,2012-01-31,MA15&MA30^MA5&MA15,-1,15.2486629486,11500.0,1062,0.09234782608695652
382,2012-06-27,MA15&MA30^MA5&MA15,1,14.3733615875,11500.0,,
383,2012-07-24,MA15&MA30^MA5&MA15,-1,14.649772644,11500.0,221,0.019217391304347825
384,2012-11-06,MA15&MA30^MA5&MA15,1,15.0183210373,11500.0,,
385,2012-11-15,MA15&MA30^MA5&MA15,-1,14.2812252045,11500.0,-564,-0.049043478260869564
