Unnamed: 0,Date,Trading_Strategy,Transaction_Type,Stock_price,Transaction_amount,Return_money,Rate_of_Return,0
436.0,2010-09-24,MA10&MA15^STOCH,1.0,18.0506286621,46000.0,,,
478.0,2010-09-24,MA10&MA15^MA5&MA30,1.0,18.0506286621,26000.0,,,
437.0,2010-09-28,MA10&MA15^STOCH,-1.0,18.343793869,46000.0,747.0,0.0162391304347826,
479.0,2010-09-28,MA10&MA15^MA5&MA30,-1.0,18.343793869,26000.0,422.0,0.0162307692307692,
438.0,2010-10-07,MA10&MA15^STOCH,1.0,19.265171051,46000.0,,,
480.0,2010-10-07,MA10&MA15^MA5&MA30,1.0,19.265171051,26000.0,,,
439.0,2010-10-08,MA10&MA15^STOCH,-1.0,18.8463630676,46000.0,-999.0,-0.0217173913043478,
481.0,2010-10-08,MA10&MA15^MA5&MA30,-1.0,18.8463630676,26000.0,-565.0,-0.0217307692307692,
482.0,2010-10-25,MA10&MA15^MA5&MA30,1.0,20.7728805542,26000.0,,,
440.0,2010-10-25,MA10&MA15^STOCH,1.0,20.7728805542,46000.0,,,
441.0,2010-10-27,MA10&MA15^STOCH,-1.0,21.3173313141,46000.0,1205.0,0.026195652173913,
483.0,2010-10-27,MA10&MA15^MA5&MA30,-1.0,21.3173313141,26000.0,681.0,0.0261923076923076,
442.0,2010-11-25,MA10&MA15^STOCH,1.0,22.0293045044,46000.0,,,
484.0,2010-11-25,MA10&MA15^MA5&MA30,1.0,22.0293045044,26000.0,,,
443.0,2010-11-26,MA10&MA15^STOCH,-1.0,21.2335681915,46000.0,-1661.0,-0.0361086956521739,
485.0,2010-11-26,MA10&MA15^MA5&MA30,-1.0,21.2335681915,26000.0,-939.0,-0.0361153846153846,
548.0,2010-12-03,MA15&MA30^STOCH,1.0,21.3592128754,17000.0,,,
560.0,2010-12-03,MA15&MA30^MA5&MA15,1.0,21.3592128754,8000.0,,,
549.0,2010-12-06,MA15&MA30^STOCH,-1.0,21.610496521,17000.0,199.0,0.0117058823529411,
561.0,2010-12-06,MA15&MA30^MA5&MA15,-1.0,21.610496521,8000.0,94.0,0.01175,
486.0,2010-12-14,MA10&MA15^MA5&MA30,1.0,22.2387084961,26000.0,,,
444.0,2010-12-14,MA10&MA15^STOCH,1.0,22.2387084961,46000.0,,,
487.0,2010-12-16,MA10&MA15^MA5&MA30,-1.0,22.6156368256,26000.0,440.0,0.0169230769230769,
445.0,2010-12-16,MA10&MA15^STOCH,-1.0,22.6156368256,46000.0,779.0,0.0169347826086956,
488.0,2011-02-11,MA10&MA15^MA5&MA30,1.0,23.5370140076,26000.0,,,
446.0,2011-02-11,MA10&MA15^STOCH,1.0,23.5370140076,46000.0,,,
447.0,2011-02-14,MA10&MA15^STOCH,-1.0,24.7934379578,46000.0,2455.0,0.0533695652173913,
489.0,2011-02-14,MA10&MA15^MA5&MA30,-1.0,24.7934379578,26000.0,1387.0,0.0533461538461538,
448.0,2011-03-30,MA10&MA15^STOCH,1.0,20.7728805542,46000.0,,,
490.0,2011-03-30,MA10&MA15^MA5&MA30,1.0,20.7728805542,26000.0,,,
