Unnamed: 0,Date,Trading_Strategy,Transaction_Type,Stock_price,Transaction_amount,Return_money,Rate_of_Return,0
478.0,2010-09-24,MA10&MA15^MA5&MA30,1.0,18.0506286621,26000.0,,,
479.0,2010-09-28,MA10&MA15^MA5&MA30,-1.0,18.343793869,26000.0,422.0,0.0162307692307692,
480.0,2010-10-07,MA10&MA15^MA5&MA30,1.0,19.265171051,26000.0,,,
481.0,2010-10-08,MA10&MA15^MA5&MA30,-1.0,18.8463630676,26000.0,-565.0,-0.0217307692307692,
0.0,2010-10-21,MACD^STOCH,1.0,19.516456604,8000.0,,,
482.0,2010-10-25,MA10&MA15^MA5&MA30,1.0,20.7728805542,26000.0,,,
1.0,2010-10-25,MACD^STOCH,-1.0,20.7728805542,8000.0,515.0,0.064375,
483.0,2010-10-27,MA10&MA15^MA5&MA30,-1.0,21.3173313141,26000.0,681.0,0.0261923076923076,
2.0,2010-11-23,MACD^STOCH,1.0,22.2805900574,8000.0,,,
484.0,2010-11-25,MA10&MA15^MA5&MA30,1.0,22.0293045044,26000.0,,,
3.0,2010-11-25,MACD^STOCH,-1.0,22.0293045044,8000.0,-90.0,-0.01125,
485.0,2010-11-26,MA10&MA15^MA5&MA30,-1.0,21.2335681915,26000.0,-939.0,-0.0361153846153846,
4.0,2010-12-14,MACD^STOCH,1.0,22.2387084961,8000.0,,,
486.0,2010-12-14,MA10&MA15^MA5&MA30,1.0,22.2387084961,26000.0,,,
5.0,2010-12-16,MACD^STOCH,-1.0,22.6156368256,8000.0,135.0,0.016875,
487.0,2010-12-16,MA10&MA15^MA5&MA30,-1.0,22.6156368256,26000.0,440.0,0.0169230769230769,
488.0,2011-02-11,MA10&MA15^MA5&MA30,1.0,23.5370140076,26000.0,,,
489.0,2011-02-14,MA10&MA15^MA5&MA30,-1.0,24.7934379578,26000.0,1387.0,0.0533461538461538,
6.0,2011-03-22,MACD^STOCH,1.0,20.6053562164,8000.0,,,
7.0,2011-03-24,MACD^STOCH,-1.0,20.8566417694,8000.0,97.0,0.012125,
