,Unnamed: 0,Date,Trading_Strategy,Transaction_Type,Stock_price,Transaction_amount,Return_money,Rate_of_Return
0,63,2010-09-17,MA5&MA10^STOCH,1,18.9720058441,20000.0,,
1,64,2010-09-20,MA5&MA10^STOCH,-1,18.8463630676,20000.0,-132.0,-0.0066
2,297,2010-09-24,MA10&MA15^STOCH,1,18.0506286621,22500.0,,
3,65,2010-10-04,MA5&MA10^STOCH,1,18.5531978607,20000.0,,
4,172,2010-10-21,MA5&MA15^MA5&MA15,1,19.516456604,10500.0,,
5,211,2010-10-21,MA5&MA15^MA10&MA15,1,19.516456604,11000.0,,
6,66,2010-10-28,MA5&MA10^STOCH,-1,21.7361392975,20000.0,3431.0,0.17155
7,298,2010-10-28,MA10&MA15^STOCH,-1,21.7361392975,22500.0,4593.0,0.2041333333333333
8,173,2010-11-11,MA5&MA15^MA5&MA15,-1,20.2703113556,10500.0,405.0,0.0385714285714285
9,212,2010-11-12,MA5&MA15^MA10&MA15,-1,19.8933849335,11000.0,212.0,0.0192727272727272
10,67,2010-11-22,MA5&MA10^STOCH,1,21.9036617279,20000.0,,
11,213,2010-11-23,MA5&MA15^MA10&MA15,1,22.2805900574,11000.0,,
12,174,2010-11-23,MA5&MA15^MA5&MA15,1,22.2805900574,10500.0,,
13,299,2010-11-25,MA10&MA15^STOCH,1,22.0293045044,22500.0,,
14,68,2010-11-25,MA5&MA10^STOCH,-1,22.0293045044,20000.0,114.0,0.0057
15,69,2010-12-08,MA5&MA10^STOCH,1,21.3592128754,20000.0,,
16,214,2010-12-08,MA5&MA15^MA10&MA15,-1,21.3592128754,11000.0,-454.0,-0.0412727272727272
17,175,2010-12-09,MA5&MA15^MA5&MA15,-1,21.6523761749,10500.0,-296.0,-0.0281904761904761
18,215,2010-12-13,MA5&MA15^MA10&MA15,1,22.1130657196,11000.0,,
19,176,2010-12-13,MA5&MA15^MA5&MA15,1,22.1130657196,10500.0,,
20,300,2011-01-14,MA10&MA15^STOCH,-1,25.0447235107,22500.0,3079.0,0.1368444444444444
21,70,2011-01-14,MA5&MA10^STOCH,-1,25.0447235107,20000.0,3450.0,0.1725
22,216,2011-01-17,MA5&MA15^MA10&MA15,-1,23.955821991,11000.0,916.0,0.0832727272727272
23,177,2011-01-18,MA5&MA15^MA5&MA15,-1,24.7515563965,10500.0,1252.0,0.1192380952380952
24,71,2011-01-27,MA5&MA10^STOCH,1,25.5472927094,20000.0,,
25,217,2011-01-28,MA5&MA15^MA10&MA15,1,25.5472927094,11000.0,,
26,178,2011-01-28,MA5&MA15^MA5&MA15,1,25.5472927094,10500.0,,
27,72,2011-02-08,MA5&MA10^STOCH,-1,25.0447235107,20000.0,-393.0,-0.01965
28,301,2011-02-11,MA10&MA15^STOCH,1,23.5370140076,22500.0,,
29,179,2011-02-14,MA5&MA15^MA5&MA15,-1,24.7934379578,10500.0,-309.0,-0.0294285714285714
30,218,2011-02-17,MA5&MA15^MA10&MA15,-1,22.783159256,11000.0,-1190.0,-0.1081818181818181
31,73,2011-03-04,MA5&MA10^STOCH,1,22.4481124878,20000.0,,
32,302,2011-03-24,MA10&MA15^STOCH,-1,20.8566417694,22500.0,-2562.0,-0.1138666666666666
33,74,2011-03-24,MA5&MA10^STOCH,-1,20.8566417694,20000.0,-1417.0,-0.07085
34,180,2011-03-25,MA5&MA15^MA5&MA15,1,20.689119339,10500.0,,
35,219,2011-03-25,MA5&MA15^MA10&MA15,1,20.689119339,11000.0,,
36,303,2011-03-30,MA10&MA15^STOCH,1,20.7728805542,22500.0,,
37,75,2011-04-07,MA5&MA10^STOCH,1,21.6523761749,20000.0,,
38,304,2011-04-27,MA10&MA15^STOCH,-1,22.9088020325,22500.0,2313.0,0.1028
39,76,2011-04-27,MA5&MA10^STOCH,-1,22.9088020325,20000.0,1160.0,0.058
40,77,2011-05-09,MA5&MA10^STOCH,1,23.6626567841,20000.0,,
41,181,2011-05-16,MA5&MA15^MA5&MA15,-1,22.2805900574,10500.0,807.0,0.0768571428571428
42,220,2011-05-20,MA5&MA15^MA10&MA15,-1,21.3592128754,11000.0,356.0,0.0323636363636363
43,182,2011-06-02,MA5&MA15^MA5&MA15,1,21.4429721832,10500.0,,
44,78,2011-06-02,MA5&MA10^STOCH,-1,21.4429721832,20000.0,-1876.0,-0.0938
45,221,2011-06-02,MA5&MA15^MA10&MA15,1,21.4429721832,11000.0,,
46,183,2011-06-07,MA5&MA15^MA5&MA15,-1,21.1498088837,10500.0,-143.0,-0.0136190476190476
47,305,2011-06-09,MA10&MA15^STOCH,1,21.0241641998,22500.0,,
48,222,2011-06-13,MA5&MA15^MA10&MA15,-1,20.2284297943,11000.0,-623.0,-0.0566363636363636
49,79,2011-06-30,MA5&MA10^STOCH,1,19.3489322662,20000.0,,
50,184,2011-07-04,MA5&MA15^MA5&MA15,1,19.1814098358,10500.0,,
51,223,2011-07-04,MA5&MA15^MA10&MA15,1,19.1814098358,11000.0,,
52,185,2011-07-07,MA5&MA15^MA5&MA15,-1,18.8044834137,10500.0,-206.0,-0.0196190476190476
53,224,2011-07-14,MA5&MA15^MA10&MA15,-1,17.5061779022,11000.0,-960.0,-0.0872727272727272
