,Unnamed: 0,Date,Trading_Strategy,Transaction_Type,Stock_price,Transaction_amount,Return_money,Rate_of_Return
0,102,2010-09-17,MA5&MA10^MA5&MA15,1,18.9720058441,22500.0,,
1,323,2010-09-24,MA10&MA15^MA5&MA30,1,18.0506286621,20000.0,,
2,103,2010-10-18,MA5&MA10^MA5&MA15,-1,18.6788406372,22500.0,-347.0,-0.0154222222222222
3,211,2010-10-21,MA5&MA15^MA10&MA15,1,19.516456604,11000.0,,
4,104,2010-10-21,MA5&MA10^MA5&MA15,1,19.516456604,22500.0,,
5,172,2010-10-21,MA5&MA15^MA5&MA15,1,19.516456604,10500.0,,
6,105,2010-11-11,MA5&MA10^MA5&MA15,-1,20.2703113556,22500.0,869.0,0.0386222222222222
7,173,2010-11-11,MA5&MA15^MA5&MA15,-1,20.2703113556,10500.0,405.0,0.0385714285714285
8,212,2010-11-12,MA5&MA15^MA10&MA15,-1,19.8933849335,11000.0,212.0,0.0192727272727272
9,324,2010-11-16,MA10&MA15^MA5&MA30,-1,19.4745750427,20000.0,1577.0,0.07885
10,106,2010-11-22,MA5&MA10^MA5&MA15,1,21.9036617279,22500.0,,
11,174,2010-11-23,MA5&MA15^MA5&MA15,1,22.2805900574,10500.0,,
12,213,2010-11-23,MA5&MA15^MA10&MA15,1,22.2805900574,11000.0,,
13,325,2010-11-25,MA10&MA15^MA5&MA30,1,22.0293045044,20000.0,,
14,214,2010-12-08,MA5&MA15^MA10&MA15,-1,21.3592128754,11000.0,-454.0,-0.0412727272727272
15,175,2010-12-09,MA5&MA15^MA5&MA15,-1,21.6523761749,10500.0,-296.0,-0.0281904761904761
16,107,2010-12-09,MA5&MA10^MA5&MA15,-1,21.6523761749,22500.0,-258.0,-0.0114666666666666
17,176,2010-12-13,MA5&MA15^MA5&MA15,1,22.1130657196,10500.0,,
18,215,2010-12-13,MA5&MA15^MA10&MA15,1,22.1130657196,11000.0,,
19,108,2011-01-13,MA5&MA10^MA5&MA15,1,26.1336231232,22500.0,,
20,216,2011-01-17,MA5&MA15^MA10&MA15,-1,23.955821991,11000.0,916.0,0.0832727272727272
21,177,2011-01-18,MA5&MA15^MA5&MA15,-1,24.7515563965,10500.0,1252.0,0.1192380952380952
22,109,2011-01-18,MA5&MA10^MA5&MA15,-1,24.7515563965,22500.0,-1189.0,-0.0528444444444444
23,110,2011-01-27,MA5&MA10^MA5&MA15,1,25.5472927094,22500.0,,
24,217,2011-01-28,MA5&MA15^MA10&MA15,1,25.5472927094,11000.0,,
25,178,2011-01-28,MA5&MA15^MA5&MA15,1,25.5472927094,10500.0,,
26,326,2011-02-11,MA10&MA15^MA5&MA30,-1,23.5370140076,20000.0,1368.0,0.0684
27,111,2011-02-14,MA5&MA10^MA5&MA15,-1,24.7934379578,22500.0,-663.0,-0.0294666666666666
28,179,2011-02-14,MA5&MA15^MA5&MA15,-1,24.7934379578,10500.0,-309.0,-0.0294285714285714
29,218,2011-02-17,MA5&MA15^MA10&MA15,-1,22.783159256,11000.0,-1190.0,-0.1081818181818181
30,112,2011-03-04,MA5&MA10^MA5&MA15,1,22.4481124878,22500.0,,
31,180,2011-03-25,MA5&MA15^MA5&MA15,1,20.689119339,10500.0,,
32,219,2011-03-25,MA5&MA15^MA10&MA15,1,20.689119339,11000.0,,
33,327,2011-03-30,MA10&MA15^MA5&MA30,1,20.7728805542,20000.0,,
34,113,2011-05-16,MA5&MA10^MA5&MA15,-1,22.2805900574,22500.0,-167.0,-0.0074222222222222
35,181,2011-05-16,MA5&MA15^MA5&MA15,-1,22.2805900574,10500.0,807.0,0.0768571428571428
36,328,2011-05-20,MA10&MA15^MA5&MA30,-1,21.3592128754,20000.0,564.0,0.0282
37,220,2011-05-20,MA5&MA15^MA10&MA15,-1,21.3592128754,11000.0,356.0,0.0323636363636363
38,114,2011-06-01,MA5&MA10^MA5&MA15,1,22.0711860657,22500.0,,
39,221,2011-06-02,MA5&MA15^MA10&MA15,1,21.4429721832,11000.0,,
40,182,2011-06-02,MA5&MA15^MA5&MA15,1,21.4429721832,10500.0,,
