,Date,Trading_Strategy,Transaction_Type,Stock_price,Transaction_amount,Return_money,Rate_of_Return
<<<<<<< HEAD
170,2011-01-25,TEMA5&EMA10^MA10&TEMA10,1,61.4500007629,8000.0,,
171,2011-03-04,TEMA5&EMA10^MA10&TEMA10,-1,60.6500015259,8000.0,-104.0,-0.013
172,2011-03-23,TEMA5&EMA10^MA10&TEMA10,1,58.5,8000.0,,
173,2011-03-24,TEMA5&EMA10^MA10&TEMA10,-1,58.75,8000.0,34.0,0.00425
174,2011-04-21,TEMA5&EMA10^MA10&TEMA10,1,61.7000007629,8000.0,,
175,2011-05-31,TEMA5&EMA10^MA10&TEMA10,-1,62.0,8000.0,38.0,0.00475
176,2011-07-01,TEMA5&EMA10^MA10&TEMA10,1,59.7000007629,8000.0,,
177,2011-07-20,TEMA5&EMA10^MA10&TEMA10,-1,60.4500007629,8000.0,100.0,0.0125
178,2011-08-29,TEMA5&EMA10^MA10&TEMA10,1,53.7999992371,8000.0,,
179,2011-09-19,TEMA5&EMA10^MA10&TEMA10,-1,53.2000007629,8000.0,-89.0,-0.011125
180,2011-10-07,TEMA5&EMA10^MA10&TEMA10,1,51.5499992371,8000.0,,
181,2011-10-24,TEMA5&EMA10^MA10&TEMA10,-1,53.5999984741,8000.0,318.0,0.03975
182,2011-12-01,TEMA5&EMA10^MA10&TEMA10,1,50.2999992371,8000.0,,
183,2011-12-22,TEMA5&EMA10^MA10&TEMA10,-1,49.1599998474,8000.0,-181.0,-0.022625
184,2012-03-13,TEMA5&EMA10^MA10&TEMA10,1,55.0999984741,8000.0,,
185,2012-03-14,TEMA5&EMA10^MA10&TEMA10,-1,55.9000015259,8000.0,116.0,0.0145
186,2012-03-22,TEMA5&EMA10^MA10&TEMA10,1,55.5999984741,8000.0,,
187,2012-05-02,TEMA5&EMA10^MA10&TEMA10,-1,53.3499984741,8000.0,-323.0,-0.040375
188,2012-05-29,TEMA5&EMA10^MA10&TEMA10,1,50.7000007629,8000.0,,
189,2012-05-31,TEMA5&EMA10^MA10&TEMA10,-1,50.1500015259,8000.0,-86.0,-0.01075
190,2012-06-15,TEMA5&EMA10^MA10&TEMA10,1,49.4000015259,8000.0,,
191,2012-06-29,TEMA5&EMA10^MA10&TEMA10,-1,50.2000007629,8000.0,129.0,0.016125
192,2012-07-20,TEMA5&EMA10^MA10&TEMA10,1,50.1500015259,8000.0,,
193,2012-07-30,TEMA5&EMA10^MA10&TEMA10,-1,50.25,8000.0,15.0,0.001875
194,2012-09-03,TEMA5&EMA10^MA10&TEMA10,1,53.1500015259,8000.0,,
195,2012-09-10,TEMA5&EMA10^MA10&TEMA10,-1,53.3499984741,8000.0,30.0,0.00375
196,2012-09-28,TEMA5&EMA10^MA10&TEMA10,1,55.1500015259,8000.0,,
197,2012-11-07,TEMA5&EMA10^MA10&TEMA10,-1,51.1500015259,8000.0,-580.0,-0.0725
198,2012-11-23,TEMA5&EMA10^MA10&TEMA10,1,51.7000007629,8000.0,,
199,2012-12-28,TEMA5&EMA10^MA10&TEMA10,-1,53.7999992371,8000.0,324.0,0.0405
200,2010-11-10,SMA10&EMA20^MACD,1,57.6500015259,8000.0,,
201,2010-11-12,SMA10&EMA20^MACD,-1,56.3499984741,8000.0,-180.0,-0.0225
202,2010-12-01,SMA10&EMA20^MACD,1,58.0,8000.0,,
203,2011-01-05,SMA10&EMA20^MACD,-1,60.2999992371,8000.0,317.0,0.039625
204,2011-04-06,SMA10&EMA20^MACD,1,61.1500015259,8000.0,,
205,2011-04-18,SMA10&EMA20^MACD,-1,59.5499992371,8000.0,-209.0,-0.026125
206,2011-06-09,SMA10&EMA20^MACD,1,62.0,8000.0,,
207,2011-06-10,SMA10&EMA20^MACD,-1,60.5499992371,8000.0,-187.0,-0.023375
208,2011-07-12,SMA10&EMA20^MACD,1,58.7000007629,8000.0,,
209,2011-08-03,SMA10&EMA20^MACD,-1,58.5999984741,8000.0,-13.0,-0.001625
210,2011-10-20,SMA10&EMA20^MACD,1,51.75,8000.0,,
211,2011-11-03,SMA10&EMA20^MACD,-1,51.4500007629,8000.0,-46.0,-0.00575
212,2012-01-02,SMA10&EMA20^MACD,1,49.0600013733,8000.0,,
213,2012-02-23,SMA10&EMA20^MACD,-1,54.5999984741,8000.0,903.0,0.112875
214,2012-06-26,SMA10&EMA20^MACD,1,48.9900016785,8000.0,,
215,2012-07-13,SMA10&EMA20^MACD,-1,49.5,8000.0,83.0,0.010375
216,2012-08-07,SMA10&EMA20^MACD,1,51.5999984741,8000.0,,
217,2012-08-27,SMA10&EMA20^MACD,-1,53.2000007629,8000.0,248.0,0.031
218,2012-11-30,SMA10&EMA20^MACD,1,53.5499992371,8000.0,,
219,2012-12-19,SMA10&EMA20^MACD,-1,53.7000007629,8000.0,22.0,0.00275
220,2010-11-10,SMA10&EMA20^DEMA5&SMA10,1,57.6500015259,8000.0,,
221,2010-11-12,SMA10&EMA20^DEMA5&SMA10,-1,56.3499984741,8000.0,-180.0,-0.0225
222,2010-12-01,SMA10&EMA20^DEMA5&SMA10,1,58.0,8000.0,,
223,2011-01-06,SMA10&EMA20^DEMA5&SMA10,-1,60.2000007629,8000.0,303.0,0.037875
224,2011-04-06,SMA10&EMA20^DEMA5&SMA10,1,61.1500015259,8000.0,,
225,2011-04-15,SMA10&EMA20^DEMA5&SMA10,-1,59.6500015259,8000.0,-196.0,-0.0245
226,2011-06-09,SMA10&EMA20^DEMA5&SMA10,1,62.0,8000.0,,
227,2011-06-10,SMA10&EMA20^DEMA5&SMA10,-1,60.5499992371,8000.0,-187.0,-0.023375
228,2011-07-12,SMA10&EMA20^DEMA5&SMA10,1,58.7000007629,8000.0,,
229,2011-08-01,SMA10&EMA20^DEMA5&SMA10,-1,60.3499984741,8000.0,224.0,0.028
230,2011-10-20,SMA10&EMA20^DEMA5&SMA10,1,51.75,8000.0,,
231,2011-10-27,SMA10&EMA20^DEMA5&SMA10,-1,52.25,8000.0,77.0,0.009625
232,2012-01-02,SMA10&EMA20^DEMA5&SMA10,1,49.0600013733,8000.0,,
233,2012-03-06,SMA10&EMA20^DEMA5&SMA10,-1,54.5999984741,8000.0,903.0,0.112875
234,2012-06-26,SMA10&EMA20^DEMA5&SMA10,1,48.9900016785,8000.0,,
235,2012-07-11,SMA10&EMA20^DEMA5&SMA10,-1,50.5499992371,8000.0,254.0,0.03175
236,2012-08-07,SMA10&EMA20^DEMA5&SMA10,1,51.5999984741,8000.0,,
237,2012-08-28,SMA10&EMA20^DEMA5&SMA10,-1,52.5,8000.0,139.0,0.017375
238,2012-11-30,SMA10&EMA20^DEMA5&SMA10,1,53.5499992371,8000.0,,
239,2012-12-18,SMA10&EMA20^DEMA5&SMA10,-1,53.5499992371,8000.0,0.0,0.0
240,2010-11-10,SMA10&EMA20^EMA5&SMA10,1,57.6500015259,21000.0,,
241,2010-11-12,SMA10&EMA20^EMA5&SMA10,-1,56.3499984741,21000.0,-473.0,-0.022523809523809522
242,2010-12-01,SMA10&EMA20^EMA5&SMA10,1,58.0,21000.0,,
243,2011-01-06,SMA10&EMA20^EMA5&SMA10,-1,60.2000007629,21000.0,796.0,0.037904761904761906
244,2011-04-06,SMA10&EMA20^EMA5&SMA10,1,61.1500015259,21000.0,,
245,2011-04-15,SMA10&EMA20^EMA5&SMA10,-1,59.6500015259,21000.0,-515.0,-0.024523809523809524
246,2011-06-09,SMA10&EMA20^EMA5&SMA10,1,62.0,21000.0,,
247,2011-06-10,SMA10&EMA20^EMA5&SMA10,-1,60.5499992371,21000.0,-491.0,-0.02338095238095238
248,2011-07-12,SMA10&EMA20^EMA5&SMA10,1,58.7000007629,21000.0,,
249,2011-08-01,SMA10&EMA20^EMA5&SMA10,-1,60.3499984741,21000.0,590.0,0.028095238095238097
250,2011-10-20,SMA10&EMA20^EMA5&SMA10,1,51.75,21000.0,,
251,2011-10-27,SMA10&EMA20^EMA5&SMA10,-1,52.25,21000.0,202.0,0.009619047619047619
252,2012-01-02,SMA10&EMA20^EMA5&SMA10,1,49.0600013733,21000.0,,
253,2012-01-03,SMA10&EMA20^EMA5&SMA10,-1,49.7000007629,21000.0,273.0,0.013
254,2012-06-26,SMA10&EMA20^EMA5&SMA10,1,48.9900016785,21000.0,,
255,2012-07-11,SMA10&EMA20^EMA5&SMA10,-1,50.5499992371,21000.0,668.0,0.03180952380952381
256,2012-08-07,SMA10&EMA20^EMA5&SMA10,1,51.5999984741,21000.0,,
257,2012-08-28,SMA10&EMA20^EMA5&SMA10,-1,52.5,21000.0,366.0,0.01742857142857143
258,2012-11-30,SMA10&EMA20^EMA5&SMA10,1,53.5499992371,21000.0,,
259,2012-12-18,SMA10&EMA20^EMA5&SMA10,-1,53.5499992371,21000.0,0.0,0.0
260,2010-11-10,SMA10&EMA20^KAMA20&TRIMA60,1,57.6500015259,8000.0,,
261,2011-03-01,SMA10&EMA20^KAMA20&TRIMA60,-1,59.9500007629,8000.0,319.0,0.039875
262,2011-04-06,SMA10&EMA20^KAMA20&TRIMA60,1,61.1500015259,8000.0,,
263,2011-06-10,SMA10&EMA20^KAMA20&TRIMA60,-1,60.5499992371,8000.0,-78.0,-0.00975
264,2011-07-12,SMA10&EMA20^KAMA20&TRIMA60,1,58.7000007629,8000.0,,
265,2011-08-05,SMA10&EMA20^KAMA20&TRIMA60,-1,54.4500007629,8000.0,-579.0,-0.072375
266,2011-10-20,SMA10&EMA20^KAMA20&TRIMA60,1,51.75,8000.0,,
267,2011-11-22,SMA10&EMA20^KAMA20&TRIMA60,-1,49.0200004578,8000.0,-422.0,-0.05275
268,2012-01-02,SMA10&EMA20^KAMA20&TRIMA60,1,49.0600013733,8000.0,,
269,2012-04-16,SMA10&EMA20^KAMA20&TRIMA60,-1,53.7999992371,8000.0,772.0,0.0965
270,2012-06-26,SMA10&EMA20^KAMA20&TRIMA60,1,48.9900016785,8000.0,,
271,2012-10-23,SMA10&EMA20^KAMA20&TRIMA60,-1,52.9000015259,8000.0,638.0,0.07975
272,2010-11-30,WMA10&WMA60^TEMA5&TEMA60,1,57.0999984741,34000.0,,
273,2011-06-10,WMA10&WMA60^TEMA5&TEMA60,-1,60.5499992371,34000.0,2054.0,0.06041176470588235
274,2011-07-25,WMA10&WMA60^TEMA5&TEMA60,1,60.4000015259,34000.0,,
275,2011-08-02,WMA10&WMA60^TEMA5&TEMA60,-1,59.5499992371,34000.0,-478.0,-0.014058823529411764
276,2011-10-24,WMA10&WMA60^TEMA5&TEMA60,1,53.5999984741,34000.0,,
277,2011-11-10,WMA10&WMA60^TEMA5&TEMA60,-1,50.5499992371,34000.0,-1934.0,-0.05688235294117647
278,2012-01-03,WMA10&WMA60^TEMA5&TEMA60,1,49.7000007629,34000.0,,
279,2012-03-05,WMA10&WMA60^TEMA5&TEMA60,-1,54.8499984741,34000.0,3523.0,0.10361764705882352
280,2012-07-03,WMA10&WMA60^TEMA5&TEMA60,1,51.2000007629,34000.0,,
281,2012-07-16,WMA10&WMA60^TEMA5&TEMA60,-1,49.5,34000.0,-1128.0,-0.03317647058823529
282,2012-07-31,WMA10&WMA60^TEMA5&TEMA60,1,51.0999984741,34000.0,,
283,2012-08-28,WMA10&WMA60^TEMA5&TEMA60,-1,52.5,34000.0,931.0,0.027382352941176472
284,2012-11-30,WMA10&WMA60^TEMA5&TEMA60,1,53.5499992371,34000.0,,
285,2012-12-21,WMA10&WMA60^TEMA5&TEMA60,-1,52.7999992371,34000.0,-476.0,-0.014
286,2010-11-30,WMA10&WMA60^KAMA20&KAMA60,1,57.0999984741,34000.0,,
287,2011-03-17,WMA10&WMA60^KAMA20&KAMA60,-1,57.2999992371,34000.0,119.0,0.0035
288,2011-04-06,WMA10&WMA60^KAMA20&KAMA60,1,61.1500015259,34000.0,,
289,2011-06-27,WMA10&WMA60^KAMA20&KAMA60,-1,57.7999992371,34000.0,-1862.0,-0.054764705882352945
290,2011-07-25,WMA10&WMA60^KAMA20&KAMA60,1,60.4000015259,34000.0,,
291,2012-04-23,WMA10&WMA60^KAMA20&KAMA60,-1,52.2999992371,34000.0,-4559.0,-0.13408823529411765
292,2012-07-03,WMA10&WMA60^KAMA20&KAMA60,1,51.2000007629,34000.0,,
293,2012-10-24,WMA10&WMA60^KAMA20&KAMA60,-1,51.0,34000.0,-132.0,-0.0038823529411764705
294,2010-11-30,WMA10&WMA60^KAMA20&TEMA60,1,57.0999984741,8000.0,,
295,2012-02-21,WMA10&WMA60^KAMA20&TEMA60,-1,54.5,8000.0,-364.0,-0.0455
296,2012-07-03,WMA10&WMA60^KAMA20&TEMA60,1,51.2000007629,8000.0,,
297,2012-08-30,WMA10&WMA60^KAMA20&TEMA60,-1,52.5499992371,8000.0,210.0,0.02625
298,2010-11-30,WMA10&WMA60^KAMA60&SMA60,1,57.0999984741,8000.0,,
299,2011-03-02,WMA10&WMA60^KAMA60&SMA60,-1,59.4500007629,8000.0,329.0,0.041125
300,2011-04-06,WMA10&WMA60^KAMA60&SMA60,1,61.1500015259,8000.0,,
301,2011-05-18,WMA10&WMA60^KAMA60&SMA60,-1,61.5999984741,8000.0,58.0,0.00725
302,2011-06-01,WMA10&WMA60^KAMA60&SMA60,1,62.3499984741,8000.0,,
303,2012-04-19,WMA10&WMA60^KAMA60&SMA60,-1,53.0499992371,8000.0,-1193.0,-0.149125
304,2012-07-03,WMA10&WMA60^KAMA60&SMA60,1,51.2000007629,8000.0,,
305,2012-10-30,WMA10&WMA60^KAMA60&SMA60,-1,50.4500007629,8000.0,-117.0,-0.014625
306,2011-02-25,TRIMA60&WMA60^TEMA60&WMA60,1,59.5,8000.0,,
307,2011-06-17,TRIMA60&WMA60^TEMA60&WMA60,-1,59.2000007629,8000.0,-40.0,-0.005
308,2011-08-03,TRIMA60&WMA60^TEMA60&WMA60,1,58.5999984741,8000.0,,
309,2012-04-26,TRIMA60&WMA60^TEMA60&WMA60,-1,52.2999992371,8000.0,-860.0,-0.1075
310,2012-10-25,TRIMA60&WMA60^TEMA60&WMA60,1,50.5,8000.0,,
311,2012-10-29,TRIMA60&WMA60^TEMA60&WMA60,-1,50.0,8000.0,-79.0,-0.009875
>>>>>>> parent of 47e97a6 (version2.1.0)
